# Time-averaged data for fix myavt
# TimeStep v_Fx v_Fy
20150 -27.2098 19.6845
20160 -28.112 -20.966
20170 -20.1108 -20.8801
20180 -37.1955 -4.28653
20190 -40.071 -7.84948
20200 -12.6614 -17.5876
20210 1.76707 -54.8339
20220 -5.5925 -81.0047
20230 -6.53089 -44.0601
20240 19.6012 -13.6698
20250 21.433 29.4603
20260 42.255 11.0647
20270 20.2946 30.7715
20280 65.594 16.607
20290 66.4535 7.82562
20300 28.927 26.0383
20310 53.7511 66.7043
20320 116.401 48.9323
20330 99.3453 26.5948
20340 102.825 -0.0776847
20350 78.1192 -42.7083
20360 81.7484 -70.7964
20370 92.6476 -72.728
20380 112.817 -82.4093
20390 115.6 -96.2293
20400 90.4574 -89.9804
20410 42.5545 -110.685
20420 -4.86354 -129.25
20430 -36.1054 -99.1893
20440 -59.9518 -104.967
20450 -33.183 -51.9633
20460 -24.5272 -32.9371
20470 -43.372 -38.3975
20480 -46.1363 -27.4338
20490 -68.9934 -55.2562
20500 -42.8077 -75.8142
20510 -48.6818 -97.2182
20520 -56.1929 -89.5014
20530 -85.8938 -53.7148
20540 -37.2356 -26.8549
20550 2.85448 -10.4288
20560 17.0441 -7.29102
20570 33.2644 50.2534
20580 28.2428 60.7725
20590 -17.6706 39.761
20600 -8.99379 5.97688
20610 -30.315 8.57675
20620 -44.2511 6.04649
20630 -48.7293 -26.2246
20640 -19.7831 9.25849
20650 -9.08831 6.89092
20660 5.226 -0.302278
20670 16.616 44.6608
20680 2.25196 78.72
20690 14.4456 23.703
20700 -0.922958 61.0235
20710 -47.4034 84.8566
20720 -17.5805 38.0179
20730 -26.1293 24.1928
20740 -18.3503 43.8794
20750 -23.395 40.6842
20760 -31.0548 -3.95332
20770 -30.6434 8.92898
20780 -26.1067 76.5273
20790 -14.3618 65.1757
20800 -25.5352 53.7583
20810 -32.1899 112.628
20820 -48.9035 43.6159
20830 -13.2266 -8.99204
20840 -25.6206 34.5421
20850 -11.0621 18.6945
20860 31.1479 -32.21
20870 29.6049 10.65
20880 -1.27298 91.8444
20890 -13.636 87.5873
20900 -10.1234 116.724
20910 -45.9999 79.6766
20920 -49.9894 86.5864
20930 -109.178 26.3189
20940 -42.1969 22.159
20950 -54.5084 39.7488
20960 -101.794 33.3783
20970 -59.625 -21.8443
20980 -9.39458 10.0033
20990 -40.1956 22.6784
21000 -11.2982 2.86391
21010 19.7931 -28.1046
21020 -4.40466 -79.9753
21030 -34.8885 -56.9166
21040 19.648 -13.7519
21050 43.3385 -15.4415
21060 -4.52695 -42.0044
21070 -8.82359 -46.2393
21080 14.0155 -22.8685
21090 15.1867 -28.0967
21100 -5.83275 -76.7768
21110 -41.1072 -87.0845
21120 -23.3055 -76.2436
21130 -11.6768 -112.069
21140 -32.9575 -85.7105
21150 -18.0858 -53.1219
21160 48.0761 -46.6126
21170 28.8523 -64.8698
21180 52.9783 -12.9727
21190 69.446 4.72465
21200 69.0392 -27.1324
21210 85.7327 -46.6583
21220 114.544 30.0402
21230 151.681 18.5899
21240 112.357 -1.97468
21250 81.9829 23.4322
21260 60.7918 59.4181
21270 78.4369 37.8916
21280 81.1096 57.0253
21290 68.041 65.2675
21300 40.9803 66.9447
21310 31.301 59.1298
21320 34.2137 99.7489
21330 0.161014 75.4966
21340 -18.1337 47.9939
21350 1.01372 20.109
21360 13.8294 52.2627
21370 -3.81136 32.5587
21380 -32.2976 29.5143
21390 37.0927 1.31553
21400 35.7535 6.81079
21410 -2.7787 -15.0879
21420 2.82264 -27.4166
21430 34.749 -16.0989
21440 -21.7601 1.55831
21450 -61.8183 12.0381
21460 -66.4169 -21.7296
21470 -90.6267 -48.2416
21480 -40.5867 -38.8053
21490 7.07892 -10.3655
21500 -9.96356 21.5682
21510 0.376642 -7.61151
21520 -26.7204 -30.8721
21530 -37.6466 -31.2867
21540 -41.3873 -8.89365
21550 -25.0905 11.8602
21560 8.55493 16.4833
21570 -44.5814 7.90003
21580 -92.5046 1.2915
21590 -105.12 -0.782976
21600 -109.971 -8.41898
21610 -110.127 -13.9011
21620 -99.6326 -25.9412
21630 -61.3164 -44.8117
21640 -15.6198 -34.4827
21650 -40.6781 1.53983
21660 -4.38027 23.4859
21670 44.1686 94.8637
21680 11.3119 27.9912
21690 -25.2006 38.0066
21700 -13.0997 38.4524
21710 16.4058 29.1183
21720 37.7043 -20.1108
21730 23.9704 24.8197
21740 -32.2522 26.1877
21750 -25.7488 10.9125
21760 -24.7038 0.495508
21770 3.29873 0.879947
21780 3.11141 13.3501
21790 18.938 -32.4956
21800 -0.0849617 -39.1282
21810 -21.7197 -34.7773
21820 -3.05972 -2.07749
21830 14.8479 28.2942
21840 38.4301 54.2192
21850 30.4996 51.6015
21860 26.7351 33.8458
21870 -22.6596 24.61
21880 -6.76099 33.1001
21890 20.2875 41.068
21900 -9.75263 49.4854
21910 -27.5825 42.3838
21920 -17.4463 31.112
21930 -24.8817 24.4541
21940 -40.751 30.47
21950 -5.54901 12.9828
21960 13.2658 6.10904
21970 -10.9949 -21.7694
21980 -28.8934 -32.7726
21990 -11.2952 -7.10711
22000 13.66 -4.27748
22010 24.4485 -9.57994
22020 16.3046 -31.7714
22030 35.8892 -52.2656
22040 38.2065 -64.7689
22050 16.4447 -77.0893
22060 45.9911 -77.2301
22070 34.8351 -83.0685
22080 21.1542 -59.1972
22090 74.2011 -29.5204
22100 58.431 -14.5163
22110 52.9844 -10.4309
22120 70.1974 -6.97013
22130 37.7443 0.849854
22140 46.0896 20.5772
22150 49.8709 14.4832
22160 23.2566 -12.2567
22170 -3.87757 13.0706
22180 9.92057 63.4148
22190 8.26188 51.6971
22200 -7.26056 48.3892
22210 11.1216 35.5543
22220 57.2701 12.3021
22230 71.9933 15.2378
22240 54.0108 -19.4299
22250 59.338 -64.3513
22260 59.2515 -65.149
22270 55.0166 -55.8336
22280 17.9803 -14.8057
22290 -4.41003 -62.9884
22300 -3.2442 -89.1328
22310 -11.8132 -87.2608
22320 -22.1228 -66.3052
22330 -28.1279 -90.9417
22340 -4.67595 -37.8899
22350 -46.6781 -51.1793
22360 -26.177 -56.6471
22370 -3.74814 -36.284
22380 21.0296 -84.9059
22390 -12.7723 -81.9703
22400 -14.0426 -84.8413
22410 -1.89113 -54.8314
22420 -4.74868 -22.9158
22430 14.4151 -27.3872
22440 35.7684 5.5065
22450 -2.70039 27.645
22460 -35.7078 28.6882
22470 -63.614 29.6214
22480 -84.4356 0.943701
22490 -113.087 -5.90261
22500 -111.852 25.5759
22510 -135.139 53.968
22520 -107.106 84.7207
22530 -61.4902 56.7869
22540 -4.31313 35.2458
22550 7.02757 49.5285
22560 67.4459 55.9963
22570 116.554 31.4751
22580 142.378 17.2999
22590 85.7162 20.6067
22600 21.8177 38.6316
22610 2.95005 48.2717
22620 12.6983 40.3312
22630 -12.2515 24.9587
22640 -36.189 -12.0061
22650 -16.6557 -15.5376
22660 -10.4536 -36.7456
22670 5.08085 -32.817
22680 -6.52878 -68.9172
22690 25.4051 -53.3672
22700 -20.6385 -41.5395
22710 -24.7487 -5.26314
22720 -31.7571 14.7386
22730 -18.534 41.0146
22740 -68.8742 86.9821
22750 -55.3657 105.644
22760 -65.5532 73.2041
22770 -54.9556 41.2096
22780 -65.6358 26.2738
22790 -60.1143 1.66217
22800 -47.9756 21.5173
22810 -41.6028 28.1589
22820 10.1742 69.1042
22830 35.1982 64.3521
22840 1.96008 83.2657
22850 -48.6792 30.3727
22860 -4.94725 -29.497
22870 -1.71871 -46.2179
22880 -25.961 19.0163
22890 -43.6532 -12.2657
22900 -63.373 -36.0365
22910 -31.5251 16.5416
22920 -37 57.4831
22930 -38.6259 38.5184
22940 -0.215769 20.8737
22950 -12.6985 5.75634
22960 12.7222 -23.6661
22970 16.0431 -54.8252
22980 -20.065 -52.8251
22990 20.5822 -12.0951
23000 16.304 -6.7901
23010 4.37887 -11.8194
23020 3.97541 -13.1484
23030 11.2677 18.4213
23040 24.9569 5.07259
23050 -6.97247 41.7224
23060 8.76672 33.0607
23070 68.9769 -18.1549
23080 75.0867 11.9542
23090 39.4385 56.6777
23100 38.3199 13.1717
23110 42.7704 -67.2138
23120 51.3689 -49.6608
23130 70.1501 -34.4562
23140 68.8391 -43.831
23150 65.3928 -58.0518
23160 72.3495 -30.1872
23170 58.5908 22.3306
23180 31.1572 37.0305
23190 -6.56187 20.9725
23200 16.0159 0.274616
23210 41.4359 -16.4626
23220 51.734 15.2175
23230 34.1655 49.0378
23240 88.566 20.806
23250 105.247 -8.00585
23260 166.657 -52.6821
23270 99.0401 -35.5467
23280 77.3183 -26.2865
23290 94.719 -8.35135
23300 63.7111 22.8772
23310 76.0361 15.7968
23320 87.629 -4.71366
23330 72.2016 19.5201
23340 97.7319 13.4217
23350 76.8686 -24.9188
23360 56.1971 -20.3237
23370 54.9245 -42.1485
23380 41.7907 -35.2244
23390 28.3103 -54.6269
23400 20.5412 -64.3133
23410 -46.167 -41.4514
23420 -82.6069 -74.4191
23430 -41.3305 -87.5882
23440 -36.8987 -105.989
23450 -49.2269 -78.2752
23460 -36.6067 -22.8263
23470 -36.5596 -5.06644
23480 -2.42823 -48.0461
23490 35.8936 -25.024
23500 28.9079 -28.6277
23510 15.0058 -14.4547
23520 1.60056 -5.55892
23530 -21.3488 22.4422
23540 -52.8073 12.0919
23550 -57.993 19.0735
23560 -1.62838 -29.8279
23570 9.35749 -7.51072
23580 -6.47401 28.4413
23590 -34.3194 30.9192
23600 11.2113 5.83616
23610 -27.494 -14.6568
23620 -15.5135 33.8141
23630 12.7021 33.274
23640 2.18324 29.5719
23650 -45.6441 54.379
23660 -66.9897 23.1819
23670 -48.7754 1.02694
23680 -52.0178 -27.0291
23690 -69.7366 -12.5112
23700 -91.0255 -30.9154
23710 -102.769 -29.7779
23720 -122.279 5.15262
23730 -141.313 48.4602
23740 -109.065 69.0349
23750 -98.4426 58.0345
23760 -44.675 41.6267
23770 -22.3079 -2.14013
23780 -1.75969 2.5564
23790 13.5788 -2.67233
23800 -17.0282 18.6918
23810 -18.4223 6.33529
23820 -7.41505 42.2004
23830 -39.5467 95.1473
23840 -83.5354 124.415
23850 -31.8617 43.8075
23860 -14.5285 42.793
23870 -36.1793 55.8521
23880 -51.6779 38.9644
23890 -31.3504 49.6324
23900 -45.249 55.6449
23910 -65.4571 53.7985
23920 -44.9984 39.7724
23930 -32.3537 20.1311
23940 -24.3569 61.7195
23950 -15.0344 5.01433
23960 57.4228 -47.7849
23970 -3.48919 -39.4688
23980 -44.5585 -72.1361
23990 -52.4985 -138.802
24000 -59.7454 -153.834
24010 -85.6675 -125.873
24020 -50.7836 -114.251
24030 -68.3795 -48.7381
24040 -67.6523 -36.3056
24050 -63.042 -20.7473
24060 -64.5282 21.1112
24070 -39.0492 48.0857
24080 1.79636 53.2901
24090 -21.7943 12.6201
24100 46.7853 37.5949
24110 89.7496 36.3039
24120 77.944 30.5062
24130 79.8469 -6.90347
24140 85.7018 0.0168852
24150 46.6085 11.436
24160 30.0835 35.577
24170 -0.793916 97.8985
24180 0.38082 93.5896
24190 -2.8075 72.9724
24200 71.3994 114.816
24210 29.2994 72.6951
24220 42.2593 41.568
24230 58.2818 2.18916
24240 49.1053 -7.57278
24250 76.3787 -21.417
24260 39.5126 -53.2308
24270 26.9153 -23.0202
24280 -16.1717 -11.0607
24290 -0.857947 5.07412
24300 15.5689 16.0414
24310 -34.079 69.9959
24320 -54.717 54.9978
24330 -3.2286 2.30363
24340 71.3709 -16.3203
24350 47.2272 -49.4675
24360 71.9827 -15.7783
24370 111.073 -28.4601
24380 102.518 -10.4357
24390 73.2228 -18.677
24400 44.5305 -31.2689
24410 62.428 -21.6692
24420 22.3968 33.1813
24430 -1.76927 30.6696
24440 17.8195 50.6178
24450 -11.626 33.1801
24460 34.2126 34.1928
24470 2.35108 49.2342
24480 31.7115 -0.368131
24490 -21.6844 -24.012
24500 -30.1821 -33.241
24510 -18.5347 35.683
24520 -33.1617 30.287
24530 -48.3789 -16.5217
24540 -13.432 -13.2228
24550 -2.57961 40.0005
24560 13.9671 4.34469
24570 22.8414 3.50935
24580 12.4774 10.2039
24590 20.1851 -12.492
24600 2.99946 -5.73669
24610 -41.9765 -33.0549
24620 -27.204 -68.0058
24630 0.145649 -62.0008
24640 -31.6049 -76.3914
24650 -77.1473 -52.0178
24660 -61.0178 -69.6896
24670 -30.6426 -70.9056
24680 -16.9558 -33.4587
24690 -28.4883 -18.0155
24700 -3.97473 -24.6533
24710 24.3323 -43.7129
24720 27.6535 -104.969
24730 -2.5694 -99.5979
24740 -45.4157 -65.393
24750 -19.8441 -74.7123
24760 -24.6861 -44.057
24770 -2.60024 -69.315
24780 33.8164 -86.8852
24790 17.626 -119.936
24800 22.7528 -93.0275
24810 19.8589 -60.5497
24820 30.8367 -37.9247
24830 35.1801 -64.7024
24840 65.3273 -38.7793
24850 77.1727 -46.0312
24860 1.27753 4.6473
24870 -8.02699 -13.7502
24880 61.3765 -75.7794
24890 63.2977 -95.2512
24900 33.9785 -73.8398
24910 79.9153 -79.619
24920 76.3533 -72.231
24930 26.9034 -40.7572
24940 18.0895 -6.68413
24950 -23.3576 -20.4083
24960 -61.1938 -15.6619
24970 -56.0624 -22.6691
24980 -15.5594 -21.6549
24990 -44.8318 16.0352
25000 -91.275 20.1675
25010 -71.9302 40.9994
25020 -46.8331 75.4211
25030 -64.6774 97.4423
25040 -50.6416 86.5277
25050 0.686847 93.489
25060 44.2141 105.889
25070 15.0845 55.4993
25080 10.523 68.5622
25090 4.57719 93.8069
25100 -34.6796 100.738
25110 -65.3911 52.5204
25120 -30.8113 71.631
25130 -3.60037 124.166
25140 -7.35829 91.2174
25150 -5.06497 59.7966
25160 69.5331 41.455
25170 55.9161 46.9177
25180 28.7455 20.2448
25190 62.9431 -13.8533
25200 86.7185 2.54877
25210 17.5214 -6.79638
25220 6.25535 26.4774
25230 27.6347 32.8448
25240 34.8597 41.2153
25250 43.9461 86.714
25260 0.742633 123.506
25270 -2.30085 51.8018
25280 24.6383 26.4777
25290 16.5459 4.47328
25300 12.4405 -16.8327
25310 17.9047 -4.36579
25320 41.7168 -27.0888
25330 47.2318 -56.5125
25340 58.1456 -63.6698
25350 73.3771 -39.1955
25360 67.8522 -74.5761
25370 35.2461 -32.6585
25380 23.0254 -2.34051
25390 2.98297 14.312
25400 -66.7983 30.1705
25410 -76.5043 21.79
25420 -48.3957 28.6283
25430 -31.1378 48.6955
25440 -44.8857 62.8922
25450 -15.6651 63.5735
25460 15.4436 95.4037
25470 4.81375 71.7293
25480 -1.19427 45.5363
25490 -11.4538 75.3733
25500 -8.1925 63.9253
25510 31.4197 39.6721
25520 40.2942 34.9665
25530 22.6916 73.739
25540 -23.7657 53.3503
25550 -16.9496 10.1619
25560 16.5187 9.3197
25570 51.6858 -12.5026
25580 22.4723 -31.2619
25590 1.38362 -14.1447
25600 2.50857 54.6844
25610 -13.9379 43.5774
25620 -3.52371 64.5734
25630 -61.7262 49.1679
25640 -77.4222 56.6378
25650 -139.892 86.0786
25660 -128.759 27.2937
25670 -133.261 -13.6839
25680 -123.91 -29.8924
25690 -82.7667 -38.0314
25700 -52.6333 -45.0226
25710 1.61844 36.5246
25720 75.4357 41.3577
25730 76.5988 9.69651
25740 76.9567 -21.7069
25750 45.4033 -28.2772
25760 31.5205 -3.9029
25770 12.6745 -24.7284
25780 0.0682611 -0.661636
25790 -12.5824 10.6037
25800 -43.9749 -10.9216
25810 -74.0705 -22.3803
25820 -39.1609 -37.0181
25830 -44.7104 -38.911
25840 -37.6263 -36.8601
25850 -76.6866 -34.3589
25860 -65.5224 -92.0184
25870 -50.3327 -88.546
25880 -51.7705 -39.5525
25890 -106.848 -79.375
25900 -75.3747 -120.357
25910 -89.5398 -94.1113
25920 -102.781 -67.3897
25930 -55.0203 -97.5201
25940 -48.807 -118.012
25950 -26.3617 -122.347
25960 -54.066 -101.557
25970 -41.8633 -133.202
25980 21.3798 -142.812
25990 10.6667 -84.6135
26000 22.2196 -83.0735
26010 49.2975 -93.5685
26020 43.499 -58.3005
26030 39.4758 -18.0832
26040 30.4229 -59.3064
26050 24.1803 -83.1368
26060 -4.15709 -38.4297
26070 -27.764 -53.9136
26080 -8.91308 -92.0779
26090 11.5997 -100.908
26100 26.4455 -57.1026
26110 4.76687 -83.3144
26120 49.2605 -57.2767
26130 37.0201 26.6432
26140 40.0931 38.6447
26150 40.9202 12.8052
26160 85.9961 38.5269
26170 45.6445 73.3563
26180 3.41774 43.7583
26190 -31.7727 37.6945
26200 -17.5175 79.7183
26210 -8.66768 64.2999
26220 33.9984 109.562
26230 99.3582 81.0601
26240 106.705 157.658
26250 100.179 197.639
26260 101.891 145.736
26270 65.1836 124.02
26280 34.7951 141.741
26290 47.1676 120.33
26300 47.2416 81.1928
26310 26.4296 92.0342
26320 52.1722 79.2874
26330 80.2521 48.3319
26340 89.2111 -22.5973
26350 38.4478 -2.31676
26360 -8.60581 25.3891
26370 -11.4943 37.4831
26380 47.2153 17.9707
26390 14.1955 33.9612
26400 100.911 43.0606
26410 116.396 52.6401
26420 36.9397 76.353
26430 19.6475 135.495
26440 77.1204 87.4652
26450 12.6935 37.2344
26460 -15.7216 60.5173
26470 3.84487 28.057
26480 4.10247 9.96459
26490 -13.2679 -32.1688
26500 -10.8748 -30.9302
26510 -9.70016 8.62977
26520 -41.7187 -13.8021
26530 -43.5658 33.8417
26540 -7.31763 24.2482
26550 -9.67034 -1.15727
26560 -62.6001 0.818271
26570 -32.4013 -4.27842
26580 -25.2649 -23.8663
26590 -57.604 -67.7289
26600 -89.7359 -47.6023
26610 -65.1883 -19.1838
26620 -70.2649 20.152
26630 -62.9554 -13.4132
26640 -71.069 -4.43477
26650 -50.3525 25.1573
26660 -33.194 -8.92522
26670 -28.0372 -43.4934
26680 3.04947 32.2832
26690 16.94 48.3971
26700 -30.6947 51.3087
26710 9.50166 52.3658
26720 21.6496 28.4275
26730 -0.292717 36.1352
26740 -29.1316 -7.52131
26750 -94.9625 -36.1219
26760 -107.619 -64.8446
26770 -94.197 -22.3607
26780 -82.3681 -71.6608
26790 -64.4993 -128.989
26800 -73.7565 -124.484
26810 -18.3229 -47.0618
26820 2.82794 -69.8312
26830 18.5567 -108.12
26840 21.1765 -112.079
26850 9.32308 -93.4657
26860 -7.31257 -101.332
26870 -23.9458 -102.708
26880 -14.4269 -87.2251
26890 0.0997493 -60.6755
26900 -21.4261 -33.424
26910 -15.8747 -59.2404
26920 46.168 -58.809
26930 82.7742 -14.1568
26940 82.9201 -22.7884
26950 111.048 -42.6444
26960 109.187 -80.8158
26970 120.816 -27.0724
26980 84.8354 -14.4605
26990 82.9612 16.5893
27000 59.2242 21.5408
27010 42.4938 -9.34423
27020 84.7098 -11.6053
27030 44.5092 8.09483
27040 -15.8215 -11.668
27050 3.59716 20.9001
27060 40.9971 17.7878
27070 6.5993 11.4749
27080 0.928641 -54.1116
27090 -30.9784 -38.837
27100 13.3594 -23.8918
27110 40.0409 -36.9212
27120 83.7625 -65.3813
27130 38.5311 -50.9444
27140 -1.47859 -42.9873
27150 -25.2218 -18.6106
27160 -10.6205 -0.0421701
27170 -17.0883 -0.913426
27180 -63.2909 44.3464
27190 -50.6211 13.4747
27200 -14.5572 -28.4174
27210 2.34511 -45.1683
27220 1.3688 -22.2887
27230 -42.6681 3.63876
27240 -58.6489 12.5686
27250 -62.6796 5.40961
27260 -54.3236 11.6642
27270 -40.6996 39.0073
27280 -53.2225 58.2598
27290 -100.222 50.2874
27300 -78.5004 54.1452
27310 -49.1338 89.4441
27320 -42.5067 71.7783
27330 -45.2443 72.4486
27340 -34.212 111.395
27350 -20.3444 114.811
27360 -13.6826 56.512
27370 -28.69 23.9151
27380 -5.95673 35.2997
27390 14.9217 51.8534
27400 17.1167 41.1472
27410 -23.9395 51.5022
27420 -36.9152 117.403
27430 -17.6339 97.4086
27440 36.5223 52.3819
27450 -16.0879 78.6565
27460 -59.4274 96.8291
27470 -1.66174 54.4535
27480 46.8316 40.8255
27490 58.0705 67.8646
27500 71.7669 68.9194
27510 76.4183 37.1465
27520 110.13 1.55845
27530 76.0925 -0.457296
27540 45.7889 3.58163
27550 5.3493 47.1129
27560 21.4114 55.4833
27570 10.3849 31.6305
27580 -38.9127 -4.59322
27590 -17.6229 11.5399
27600 22.6603 -11.897
27610 19.7475 -48.6072
27620 -10.0228 -91.2278
27630 -21.5521 -67.3206
27640 -18.4106 -54.4597
27650 -57.9529 -72.5615
27660 -89.9648 -77.0556
27670 -99.9084 -110.332
27680 -76.3898 -92.866
27690 -47.2688 -98.0252
27700 -43.9847 -83.1524
27710 -27.3205 -90.6592
27720 -45.5697 -32.2141
27730 -12.7276 -18.8788
27740 46.0403 -60.0938
27750 62.5214 -98.7439
27760 25.6518 4.30461
27770 18.2196 31.3309
27780 8.20245 -9.44593
27790 -21.0429 -42.4854
27800 -24.6945 -4.23108
27810 -22.9759 -0.178881
27820 -10.006 37.6743
27830 15.9197 49.2219
27840 2.01603 52.9012
27850 7.2617 20.1018
27860 -29.2719 10.9147
27870 -1.43756 47.3483
27880 30.7278 16.9922
27890 35.5734 -36.2821
27900 38.4114 -47.7271
27910 62.7192 -7.34745
27920 70.7241 6.36415
27930 75.2936 -30.5669
27940 98.6925 -25.8248
27950 47.9892 -18.0817
27960 33.8337 -37.1487
27970 52.5512 4.88606
27980 19.077 16.7251
27990 52.2874 -30.4655
28000 57.6075 -52.5198
28010 22.1872 -42.4108
28020 101.942 -50.7
28030 50.6216 -41.295
28040 47.2037 -23.1707
28050 32.9298 -7.67458
28060 56.9679 -4.23657
28070 41.8788 -3.50222
28080 17.0835 22.1335
28090 38.6746 79.998
28100 25.8695 108.486
28110 -16.502 131.651
28120 20.9272 89.4583
28130 48.7163 36.8733
28140 6.77379 36.4201
28150 -39.8221 39.7323
28160 10.3227 30.7766
28170 -0.21426 33.0775
28180 -42.1189 31.9052
28190 -37.6959 19.0384
28200 -35.7733 3.74649
28210 22.057 -22.6698
28220 7.5467 -29.1149
28230 14.2962 -37.5614
28240 -18.9145 -78.59
28250 -47.4587 -37.4192
28260 -65.6636 -23.2608
28270 -80.0815 -40.4314
28280 -52.9142 -54.5312
28290 -69.0045 -30.61
28300 -63.7139 -35.7508
28310 -89.9671 -61.8793
28320 -104.139 10.389
28330 -105.231 -8.05578
28340 -78.9929 -51.2724
28350 -101.221 -19.7891
28360 -68.5734 8.98163
28370 -2.70457 -9.76114
28380 -22.8368 -21.1971
28390 -54.2551 -7.97263
28400 -51.723 -24.5391
28410 -42.1958 -44.4389
28420 -15.5451 -58.051
28430 -52.6564 -20.6595
28440 -106.557 -43.7352
28450 -84.5339 -21.0234
28460 -38.879 31.9466
28470 -42.5086 32.1803
28480 -51.9188 13.7401
28490 -51.0143 56.1761
28500 0.569208 60.7537
28510 -4.18998 52.9921
28520 -23.3563 53.5104
28530 -17.5455 81.1712
28540 -0.773402 81.7099
28550 19.7124 85.711
28560 21.9385 78.9705
28570 39.0532 105.583
28580 14.7356 102.78
28590 40.8064 84.8574
28600 79.7136 96.0987
28610 80.129 39.6887
28620 40.5159 3.62296
28630 -29.6471 18.1914
28640 -49.091 -10.5653
28650 -51.7354 16.0408
28660 -39.9635 28.3675
28670 -14.386 50.4968
28680 -13.351 49.0939
28690 8.74405 33.9405
28700 60.7666 3.91823
28710 89.8447 16.1484
28720 77.8267 -15.3274
28730 97.2196 -19.9555
28740 121.91 -30.0232
28750 85.8635 -34.2427
28760 38.0129 -14.0986
28770 17.0837 -8.08806
28780 21.3042 -5.48318
28790 15.5303 15.6475
28800 16.3217 -11.4504
28810 9.36334 -86.4996
28820 26.2355 -38.546
28830 12.7909 1.5636
28840 43.6503 15.8831
28850 62.5066 -0.930701
28860 36.5726 -33.8298
28870 39.4991 -46.2504
28880 38.99 -20.2049
28890 97.4115 -42.0256
28900 58.7781 -82.3727
28910 89.2264 -92.9167
28920 93.8841 -27.4034
28930 122.926 -56.5442
28940 118.416 -96.5554
28950 102.936 -62.9468
28960 77.9393 16.878
28970 96.6149 -26.3268
28980 130.763 -12.8848
28990 119.791 0.378216
29000 104.841 30.2103
29010 91.1794 14.549
29020 100.934 25.9542
29030 74.1693 10.3174
29040 31.7835 0.287046
29050 -43.2171 -44.3484
29060 -49.1262 -38.2368
29070 -76.2625 -34.3403
29080 -78.4525 -52.6199
29090 -89.2507 -56.8124
29100 -87.6456 -41.8014
29110 -89.5493 -42.3603
29120 -47.546 -74.0866
29130 -39.0594 -37.2957
29140 -88.6343 -51.9395
29150 -68.227 -41.4798
29160 -43.3324 -73.2986
29170 -90.7491 -40.9093
29180 -120.649 24.6249
29190 -89.9978 2.77826
29200 -75.7131 -34.9606
29210 -80.9973 17.7668
29220 -66.6619 67.819
29230 -37.3027 23.1249
29240 15.7791 22.4611
29250 42.1925 25.603
29260 78.0587 74.4395
29270 92.7017 71.8803
29280 34.9213 73.4662
29290 4.59984 31.701
29300 14.2883 74.2392
29310 -47.3015 69.2262
29320 -46.5308 80.976
29330 -84.4495 9.74527
29340 -88.7227 -46.8311
29350 -61.787 -18.644
29360 -37.5232 -21.0478
29370 -75.153 12.2871
29380 -112.589 43.953
29390 -113.202 14.4289
29400 -102.658 22.2382
29410 -62.3306 70.7156
29420 -81.2524 90.523
29430 -57.2832 82.1289
29440 -58.3469 67.0967
29450 -31.2603 33.8391
29460 -58.1917 4.89331
29470 -92.0803 0.23244
29480 -102.922 -52.7595
29490 -57.7575 -69.3684
29500 -26.1373 -77.4591
29510 -52.2739 -71.2958
29520 -43.1287 -79.7276
29530 18.1013 -48.5898
29540 -10.1459 -30.1486
29550 0.200795 -30.5067
29560 -19.6668 1.5458
29570 13.5988 -9.6842
29580 39.9002 -23.7781
29590 29.0068 10.8545
29600 29.6111 -24.5829
29610 -6.6837 0.591946
29620 -0.39535 -3.6963
29630 -12.1027 -17.3269
29640 15.9786 10.6429
29650 -9.81238 39.6302
29660 -8.38666 15.5283
29670 -8.9448 41.8197
29680 20.7665 21.6309
29690 36.1222 31.8285
29700 82.9816 17.4313
29710 35.3574 7.30043
